"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Nicaragua","NIC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","39.581","40.03","40.481","41.005","41.855","42.707","43.565","44.427","45.293","46.16","47.03","47.785","48.063","48.341","48.62","48.898","49.177","49.456","49.734","50.013","50.292","50.57","50.849","51.127","51.406","51.684","51.963","52.241","52.519","52.797","53.075","53.352","53.63","53.907","54.183","54.437","54.587","54.737","54.886","55.036","55.185","55.335","55.484","55.633","55.782","55.935","56.132","56.328","56.525","56.721","56.917","57.113","57.309","57.505","57.7","57.895","58.09","58.299","58.522","58.76","59.012",
"Netherlands","NLD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","59.752","60.02","60.204","60.387","60.57","60.753","60.936","61.118","61.3","61.481","61.663","61.913","62.232","62.55","62.867","63.183","63.498","63.811","64.123","64.435","64.745","65.104","65.511","65.916","66.319","66.719","67.117","67.513","67.906","68.296","68.684","69.329","70.223","71.1","71.962","72.809","73.64","74.453","75.25","76.03","76.795","77.83","79.113","80.341","81.514","82.63","83.636","84.539","85.402","86.288","87.134","87.879","88.588","89.187","89.69","90.173","90.635","91.077","91.49","91.876","92.236",
"Norway","NOR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","49.92","50.998","52.653","54.302","55.944","57.568","59.179","60.77","62.34","63.881","65.396","66.23","66.725","67.216","67.703","68.187","68.667","69.142","69.614","70.081","70.545","70.787","70.918","71.049","71.18","71.31","71.44","71.57","71.699","71.828","71.956","72.265","72.665","73.061","73.453","73.787","74.062","74.476","75.027","75.569","76.02","76.378","76.733","77.084","77.399","77.675","77.95","78.234","78.526","78.815","79.102","79.455","79.874","80.286","80.692","81.091","81.485","81.871","82.248","82.616","82.974",
"Nepal","NPL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","3.48","3.571","3.612","3.653","3.695","3.737","3.78","3.823","3.867","3.911","3.956","4.005","4.198","4.399","4.61","4.83","5.061","5.302","5.553","5.816","6.091","6.376","6.616","6.864","7.121","7.386","7.66","7.944","8.238","8.541","8.854","9.18","9.582","9.999","10.433","10.883","11.35","11.834","12.336","12.857","13.397","13.947","14.24","14.538","14.841","15.149","15.462","15.781","16.105","16.434","16.768","17.108","17.458","17.815","18.182","18.557","18.942","19.336","19.74","20.153","20.576",
"Nauru","NRU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"New Zealand","NZL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","75.998","76.525","77.133","77.73","78.317","78.891","79.421","79.852","80.277","80.695","81.106","81.491","81.819","82.141","82.46","82.774","83.028","83.128","83.229","83.328","83.428","83.511","83.552","83.592","83.633","83.673","83.78","84.025","84.268","84.506","84.742","84.95","85.103","85.254","85.404","85.553","85.7","85.781","85.861","85.941","86.021","86.1","86.161","86.221","86.281","86.341","86.4","86.34","86.28","86.22","86.16","86.1","86.161","86.221","86.281","86.341","86.4","86.466","86.538","86.615","86.699",
"OECD members","OED","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","62.1500968492749","62.651401406947","63.1540965304407","63.673211185795","64.1918667789475","64.6946310863101","65.1945226637801","65.7045148023136","66.2055210822068","66.68458646411","67.1477455058788","67.5516290914652","67.9208801407085","68.2807049369691","68.6364092916322","68.9734719076857","69.2419596379838","69.5000939408633","69.7606608012958","70.0162964886839","70.2718273522561","70.5737583423303","70.8572623922785","71.1271998674213","71.3884023582101","71.6509677306594","71.9201151419367","72.2078684517774","72.4931031769353","72.7571797118028","73.0387949531312","73.322715047676","73.5877339986772","73.8567177161675","74.1306623967267","74.4023871283703","74.652223130785","74.8923775692937","75.1316734465419","75.3715151213534","75.6099399012921","75.9590765159668","76.3617261368699","76.7449734609508","77.1132846344231","77.4675519135492","77.7956345152121","78.1059398929283","78.4076811129928","78.7004396240362","78.9865825881438","79.2116552636524","79.4075483841253","79.6005169160655","79.7928486168573","79.989445595505","80.1882793803038","80.3901854906967","80.5946469613178","80.8064657265356","81.01559004659",
"Oman","OMN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.4","17.475","18.607","19.794","21.04","22.338","23.694","25.106","26.575","28.093","29.665","31.287","32.958","34.669","36.423","38.213","40.039","41.888","43.762","45.654","47.562","49.471","51.385","53.294","55.197","57.079","58.944","60.783","62.594","64.366","66.102","67.796","69.447","71.044","71.688","71.669","71.649","71.629","71.609","71.589","71.569","71.549","71.529","71.509","71.827","72.4","72.967","73.527","74.08","74.624","75.161","76.183","77.564","78.882","80.145","81.35","82.5","83.56","84.539","85.443","86.276",
"Other small states","OSS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","27.4796609419269","27.9353597127214","28.4147842241287","28.9110250082407","29.4466822812404","30.0066134964981","30.5616272736547","31.0657090130729","31.5942662328142","32.1426115464069","32.7102413037833","33.3098813655534","33.8793147873403","34.4026488028746","35.0045871439282","35.648441384943","36.3124359872401","36.9425387373702","37.5736788498173","38.1831640342888","38.8003980233329","39.4090818377326","40.0205725767779","40.5611271180067","41.1327609058432","41.7497610974868","42.4250750028674","43.1682507197374","43.9385226290764","44.6904789867366","45.4120888525101","46.0697597488982","46.474598832148","46.8072732751211","47.1359377260075","47.51103110718","47.9263760990118","48.3612016207705","48.8055058789718","49.2951940970203","49.820968024839","50.3641810346635","50.9250211015278","51.5285341171453","52.1901118807659","52.9366368008662","53.7576067954569","54.7098583432284","55.6894359376012","56.6215912042383","57.4766566114015","58.2467394024647","58.9123000992423","59.497379818464","60.0547701007099","60.595385597508","61.1179415692493","61.6244248601129","62.1181903537622","62.5972392002502","63.0624654450756",
"Pakistan","PAK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.104","22.501","22.751","23.002","23.256","23.511","23.769","24.028","24.289","24.552","24.817","25.084","25.353","25.671","26.005","26.341","26.681","27.023","27.368","27.715","28.066","28.38","28.619","28.859","29.101","29.344","29.588","29.833","30.08","30.327","30.576","30.826","31.077","31.329","31.582","31.836","32.092","32.348","32.585","32.783","32.982","33.18","33.38","33.58","33.781","33.982","34.184","34.387","34.59","34.793","34.997","35.202","35.408","35.613","35.819","36.026","36.234","36.442","36.666","36.907","37.165",
"Panama","PAN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","41.249","41.853","42.494","43.137","43.784","44.431","45.08","45.732","46.385","47.038","47.64","47.919","48.199","48.479","48.759","49.038","49.319","49.598","49.879","50.159","50.447","50.786","51.126","51.465","51.805","52.143","52.482","52.82","53.159","53.497","53.903","54.757","55.609","56.456","57.301","58.141","58.978","59.807","60.632","61.451","62.198","62.497","62.794","63.091","63.387","63.682","63.976","64.268","64.56","64.851","65.14","65.437","65.741","66.052","66.371","66.696","67.027","67.365","67.709","68.059","68.414",
"Peru","PER","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","46.811","47.398","48.514","49.632","50.752","51.868","52.983","54.096","55.207","56.309","57.406","58.496","59.547","60.188","60.827","61.461","62.093","62.719","63.341","63.96","64.574","65.182","65.61","66.031","66.449","66.864","67.277","67.687","68.095","68.499","68.901","69.3","69.697","70.089","70.521","70.951","71.377","71.798","72.216","72.631","73.042","73.448","73.85","74.249","74.644","75.034","75.421","75.803","76.052","76.241","76.43","76.617","76.804","76.989","77.173","77.357","77.539","77.72","77.907","78.099","78.297",
"Philippines","PHL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","30.297","30.555","30.816","31.077","31.34","31.604","31.869","32.135","32.403","32.672","32.979","33.493","34.012","34.533","35.059","35.56","35.917","36.275","36.635","36.997","37.456","38.394","39.343","40.3","41.266","42.235","43.212","44.195","45.183","46.172","46.986","46.901","46.815","46.73","46.645","46.56","46.475","46.39","46.305","46.22","46.135","46.05","45.965","45.88","45.795","45.71","45.625","45.54","45.455","45.371","45.332","45.522","45.712","45.903","46.093","46.284","46.475","46.682","46.907","47.149","47.408",
"Palau","PLW","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","56.823","57.114","57.405","57.696","57.987","58.276","58.565","58.853","59.142","59.429","59.715","60.001","60.287","60.571","60.855","61.138","61.421","61.702","61.983","62.263","62.542","63.409","64.422","65.421","66.409","67.38","68.188","68.541","68.892","69.24","69.593","69.966","70.337","70.704","71.069","71.431","71.306","71.066","70.825","70.582","70.338","70.093","69.847","69.6","70.383","71.152","71.91","72.655","73.389","74.109","74.817","75.511","76.194","76.862","77.517","78.159","78.775","79.365","79.93","80.47","80.988",
"Papua New Guinea","PNG","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","3.725","4.024","4.347","4.694","5.069","5.47","5.902","6.712","7.625","8.649","9.796","11.078","11.3","11.507","11.717","11.93","12.147","12.366","12.59","12.817","13.047","13.242","13.428","13.616","13.806","13.998","14.193","14.39","14.589","14.791","14.994","14.816","14.629","14.445","14.262","14.081","13.901","13.724","13.549","13.375","13.204","13.182","13.164","13.146","13.127","13.109","13.091","13.073","13.055","13.037","13.019","13","12.982","12.978","12.988","13.012","13.05","13.102","13.169","13.25","13.345",
"Poland","POL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","47.892","48.527","48.926","49.326","49.727","50.126","50.526","50.926","51.326","51.726","52.125","52.668","53.324","53.977","54.629","55.28","55.929","56.575","57.22","57.712","58.086","58.459","58.831","59.202","59.573","59.942","60.31","60.676","61.043","61.225","61.27","61.315","61.359","61.404","61.449","61.493","61.538","61.583","61.627","61.672","61.716","61.761","61.787","61.676","61.564","61.452","61.341","61.229","61.116","61.004","60.892","60.78","60.654","60.529","60.403","60.278","60.178","60.105","60.058","60.037","60.043",
"Pre-demographic dividend","PRE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","13.4710419048135","13.8279756711341","14.1963280278502","14.5826761456758","14.9894197079227","15.4108071076192","15.8165813073643","16.231076917902","16.6716021664462","17.1261341189887","17.576996145234","18.0831478216646","18.6084470501925","19.1402963791798","19.6696542294197","20.2120987467577","20.7694453402746","21.3172470686579","21.8600717655913","22.3352368121447","22.7902135557022","23.3026441427902","23.8242841346242","24.3665718250096","24.941351905393","25.5384417758823","26.1312748525351","26.7191768367682","27.2806291253409","27.8020542157787","28.3426854417139","28.7737342530524","29.1800416022454","29.5752484485705","29.913412364531","30.2494630981538","30.5929632231012","30.9594411503864","31.3300953405471","31.7011028283781","32.0690511372989","32.5118268726166","32.9591151475834","33.4274671394699","33.903306393749","34.3938644163325","34.8768851355472","35.3034956254106","35.8148474075797","36.3355037972646","36.8724271691792","37.422174900995","37.9619946628962","38.5052126115133","39.0497448982805","39.5938909046426","40.1368250898924","40.6807801717709","41.2269010248399","41.7764538297004","42.3304784703917",
"Puerto Rico","PRI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","44.547","45.933","47.327","48.724","50.126","51.524","52.921","54.314","55.702","57.077","58.328","59.23","60.127","61.014","61.896","62.77","63.637","64.492","65.34","66.178","67.835","71.772","75.406","78.711","81.684","84.317","86.637","88.66","90.413","91.915","92.942","93.106","93.267","93.424","93.578","93.729","93.876","94.02","94.161","94.298","94.387","94.333","94.278","94.224","94.168","94.112","94.056","93.999","93.942","93.884","93.825","93.773","93.726","93.686","93.651","93.624","93.602","93.587","93.578","93.576","93.581",
"Korea, Dem. People's Rep.","PRK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","40.195","41.162","42.136","43.116","44.102","45.091","46.084","47.081","49.012","51.609","54.2","54.702","55.204","55.703","56.202","56.7","56.74","56.78","56.82","56.86","56.9","57.049","57.198","57.346","57.495","57.644","57.792","57.94","58.088","58.236","58.384","58.531","58.679","58.826","58.939","59.018","59.097","59.176","59.255","59.334","59.412","59.491","59.57","59.648","59.727","59.805","59.884","59.962","60.04","60.195","60.377","60.557","60.738","60.918","61.098","61.277","61.471","61.678","61.899","62.134","62.381",
"Portugal","PRT","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.955","35.344","35.722","36.101","36.483","36.866","37.25","37.636","38.025","38.414","38.804","39.197","39.591","39.985","40.382","40.779","41.179","41.578","41.979","42.381","42.785","43.221","43.738","44.257","44.777","45.298","45.82","46.342","46.867","47.391","47.915","48.469","49.13","49.789","50.449","51.109","51.77","52.428","53.086","53.743","54.399","55.044","55.666","56.287","56.907","57.522","58.137","58.749","59.359","59.964","60.567","61.167","61.763","62.352","62.936","63.514","64.086","64.652","65.211","65.764","66.31",
